CustomerID,Age,Qualification,Occupation,Marital Status,Home Mortgage,Personal Loan,Has Other Bank Account,Last Contact Direction,Last Contact Duration,Last Contact Month,Last Contact Weekday,Number of Current Campaign Calls,Number of Previous Campaign Calls,Previous Campaign Outcome,RBA Cash Rate,Employment Variation Rate,Consumer Confidence Index,Sale Outcome
CU301309,48,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,No,Inbound,95.0,April,Wednesday,1,1.0,No Sale,1.445,-1.8,93.075,No Sale
CU840935,28,Primary Education,Labourer,Married,Yes,No,No,Inbound,341.0,May,Thursday,3,0.0,Nonexistent,1.266,-1.8,92.893,No Sale
CU748152,45,High School Certificate,Community and personal service,Married,Yes,No,Yes,Inbound,25.0,May,Wednesday,7,0.0,Nonexistent,1.281,-1.8,92.893,No Sale
CU223224,47,High School Certificate,Community and personal service,Married,No,No,No,Inbound,110.0,November,Tuesday,2,0.0,Nonexistent,4.153,-0.1,93.2,No Sale
CU410891,29,Primary Education,Labourer,Married,No,No,No,Inbound,613.0,July,Thursday,1,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU123707,33,Bachelor Degree Level or Higher,Self-employed,Married,No,No,No,Outbound,113.0,June,Wednesday,2,0.0,Nonexistent,4.962,1.4,94.465,No Sale
CU433883,41,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,Yes,Outbound,677.0,May,Monday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU817357,30,Bachelor Degree Level or Higher,Self-employed,Married,Yes,Yes,No,Outbound,957.0,July,Wednesday,3,0.0,Nonexistent,4.956,1.4,93.918,No Sale
CU887508,33,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,Yes,No,Outbound,78.0,March,Thursday,2,1.0,No Sale,0.65,-1.8,93.369,No Sale
CU809856,48,Primary Education,Housekeeper,Divorced,Yes,Yes,Yes,Outbound,123.0,May,Thursday,4,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU201409,40,Bachelor Degree Level or Higher,Manager,Married,Yes,No,No,Inbound,161.0,November,Friday,1,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU829113,50,Primary Education,Labourer,Married,Yes,No,No,Inbound,611.0,July,Monday,2,0.0,Nonexistent,4.962,1.4,93.918,Sale
CU543422,32,Bachelor Degree Level or Higher,Technicians and Trades,Single,Yes,No,No,Inbound,240.0,August,Wednesday,2,0.0,Nonexistent,0.854,-2.9,92.201,Sale
CU491606,43,Primary Education,Entrepreneur,Married,Yes,No,Yes,Outbound,536.0,May,Friday,2,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU634114,39,Graduate Diploma and Graduate Certificate,Technicians and Trades,Divorced,No,Yes,No,Inbound,83.0,May,Wednesday,2,0.0,Nonexistent,1.281,-1.8,92.893,No Sale
CU953376,29,Graduate Diploma and Graduate Certificate,Entrepreneur,Married,Yes,No,No,Inbound,125.0,July,Thursday,1,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU596561,53,Primary Education,Manager,Married,Yes,Yes,Yes,Inbound,1041.0,July,Friday,2,0.0,Nonexistent,4.963,1.4,93.918,Sale
CU684420,38,Primary Education,Labourer,Divorced,Yes,No,No,Inbound,85.0,July,Tuesday,3,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU310105,52,Primary Education,Retired,Married,No,No,No,Outbound,633.0,June,Wednesday,1,0.0,Nonexistent,4.864,1.4,94.465,Sale
CU913600,57,Primary Education,Labourer,Married,Yes,No,Yes,Outbound,144.0,May,Thursday,1,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU157091,41,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,No,No,Inbound,175.0,June,Monday,1,0.0,Nonexistent,1.266,-2.9,92.963,No Sale
CU038567,34,High School Certificate,Housekeeper,Married,Yes,Yes,Yes,Inbound,17.0,May,Wednesday,4,1.0,No Sale,1.334,-1.8,92.893,No Sale
CU185179,47,Primary Education,Community and personal service,Married,Unknown,Unknown,No,Inbound,,August,Thursday,2,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU491631,37,Bachelor Degree Level or Higher,Self-employed,Married,No,No,No,Outbound,133.0,June,Monday,4,0.0,Nonexistent,0.754,-1.7,94.055,No Sale
CU265201,58,Graduate Diploma and Graduate Certificate,Retired,Married,No,No,Yes,Outbound,74.0,June,Friday,5,0.0,Nonexistent,4.959,1.4,94.465,No Sale
CU780456,59,Primary Education,Labourer,Married,Yes,No,No,Outbound,127.0,June,Friday,1,0.0,Nonexistent,4.967,1.4,94.465,No Sale
CU268170,34,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,No,Inbound,278.0,May,Tuesday,2,0.0,Nonexistent,1.291,-1.8,92.893,No Sale
CU323972,44,High School Certificate,Technicians and Trades,Married,Yes,No,No,Outbound,92.0,July,Tuesday,1,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU109152,57,Primary Education,Manager,Single,Yes,No,No,Outbound,265.0,May,Tuesday,2,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU207232,47,Primary Education,Labourer,Married,Yes,No,No,Outbound,194.0,May,Thursday,3,0.0,Nonexistent,4.855,1.1,93.994,No Sale
CU790640,33,Bachelor Degree Level or Higher,Unemployed,Single,No,No,No,Inbound,153.0,November,Thursday,1,1.0,No Sale,4.076,-0.1,93.2,No Sale
CU731230,77,Prefer not to say,Retired,Divorced,No,No,No,Inbound,97.0,October,Thursday,2,0.0,Nonexistent,0.741,-3.4,92.431,No Sale
CU902695,30,Primary Education,Retired,Single,No,No,No,Inbound,16.0,May,Friday,8,1.0,No Sale,1.25,-1.8,92.893,No Sale
CU582482,49,Primary Education,Self-employed,Married,Yes,No,No,Outbound,74.0,May,Thursday,2,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU300998,33,Primary Education,Labourer,Married,Yes,No,No,Outbound,313.0,June,Wednesday,2,0.0,Nonexistent,4.962,1.4,94.465,No Sale
CU765044,38,Bachelor Degree Level or Higher,Technicians and Trades,Married,Yes,No,No,Inbound,1374.0,August,Monday,6,0.0,Nonexistent,4.965,1.4,93.444,Sale
CU843131,31,Primary Education,Labourer,Married,Yes,Yes,No,Inbound,257.0,November,Monday,2,0.0,Nonexistent,4.191,-0.1,93.2,No Sale
CU025504,56,High School Certificate,Community and personal service,Married,Yes,No,Yes,Inbound,72.0,November,Friday,1,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU350094,58,Primary Education,Entrepreneur,Married,Yes,No,Yes,Inbound,185.0,November,Tuesday,4,0.0,Nonexistent,4.153,-0.1,93.2,No Sale
CU085785,41,Primary Education,Clerical and administrative,Married,No,No,No,Outbound,1013.0,May,Thursday,3,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU580262,43,Primary Education,Labourer,Married,No,Yes,Yes,Outbound,119.0,June,Monday,1,0.0,Nonexistent,4.961,1.4,94.465,No Sale
CU824059,26,High School Certificate,Clerical and administrative,Single,Yes,No,No,Outbound,109.0,May,Monday,7,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU111168,29,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,No,No,Inbound,128.0,May,Wednesday,2,0.0,Nonexistent,1.281,-1.8,92.893,No Sale
CU120368,37,Primary Education,Labourer,Married,No,No,Yes,Outbound,714.0,June,Tuesday,2,0.0,Nonexistent,4.961,1.4,94.465,No Sale
CU437372,30,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,Yes,No,Inbound,111.0,April,Tuesday,1,0.0,Nonexistent,1.423,-1.8,93.075,Sale
CU794769,32,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,No,Inbound,239.0,August,Monday,3,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU155120,48,High School Certificate,Community and personal service,Married,No,No,Yes,Inbound,88.0,August,Friday,1,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU054055,45,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Outbound,58.0,July,Thursday,3,0.0,Nonexistent,0.969,-2.9,92.469,No Sale
CU321226,64,Graduate Diploma and Graduate Certificate,Retired,Married,Yes,No,No,Inbound,222.0,September,Wednesday,2,0.0,Nonexistent,0.886,-1.1,94.199,Sale
CU732184,79,Primary Education,Retired,Married,Yes,No,No,Inbound,510.0,April,Thursday,1,0.0,Nonexistent,1.365,-1.8,93.075,Sale
CU397638,30,,Manager,Married,No,No,No,Inbound,283.0,May,Wednesday,1,0.0,Nonexistent,1.27,-1.8,92.893,No Sale
CU408476,44,Primary Education,Labourer,Single,No,No,Yes,Outbound,52.0,May,Monday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU141691,43,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,Yes,No,No,Outbound,26.0,June,Wednesday,1,0.0,Nonexistent,4.959,1.4,94.465,No Sale
CU368015,50,,Community and personal service,Divorced,No,No,No,Inbound,148.0,May,Wednesday,2,0.0,Nonexistent,1.334,-1.8,92.893,No Sale
CU867055,56,Prefer not to say,Manager,Married,Yes,No,No,Outbound,102.0,May,Tuesday,2,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU902308,41,Primary Education,Technicians and Trades,Divorced,Yes,No,No,Outbound,270.0,May,Tuesday,1,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU494295,59,Primary Education,Retired,Married,No,No,No,Inbound,13.0,May,Monday,6,1.0,No Sale,1.354,-1.8,92.893,No Sale
CU428002,37,Primary Education,Labourer,Married,No,Yes,No,Inbound,364.0,May,Wednesday,4,0.0,Nonexistent,1.334,-1.8,92.893,No Sale
CU081211,42,Primary Education,Labourer,Married,Yes,No,Yes,Outbound,50.0,May,Tuesday,3,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU926293,52,Bachelor Degree Level or Higher,Self-employed,Married,No,No,No,Outbound,31.0,May,Tuesday,3,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU742705,25,Graduate Diploma and Graduate Certificate,Clerical and administrative,Single,Yes,No,No,Inbound,114.0,April,Wednesday,1,0.0,Nonexistent,1.445,-1.8,93.075,Sale
CU766540,40,Primary Education,Labourer,Married,Yes,No,No,Inbound,167.0,July,Wednesday,1,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU955972,42,Primary Education,Technicians and Trades,Married,No,No,No,Inbound,294.0,November,Wednesday,2,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU866747,32,Bachelor Degree Level or Higher,Technicians and Trades,Married,No,No,No,Inbound,67.0,August,Friday,2,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU084683,41,Graduate Diploma and Graduate Certificate,Self-employed,Married,Yes,No,No,Inbound,46.0,May,Thursday,1,0.0,Nonexistent,1.327,-1.8,92.893,No Sale
CU438182,28,High School Certificate,Community and personal service,Single,Yes,No,No,Inbound,178.0,May,Tuesday,4,0.0,Nonexistent,1.291,-1.8,92.893,No Sale
CU420805,32,High School Certificate,Labourer,Single,Yes,Yes,No,Inbound,126.0,November,Wednesday,1,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU488983,56,Prefer not to say,Clerical and administrative,Divorced,No,No,No,Inbound,205.0,December,Wednesday,1,0.0,Nonexistent,0.715,-3.0,92.713,No Sale
CU151400,43,Primary Education,Labourer,Married,No,No,No,Inbound,157.0,May,Friday,1,0.0,Nonexistent,1.313,-1.8,92.893,No Sale
CU907436,35,Primary Education,Labourer,Married,Yes,No,Yes,Inbound,107.0,April,Monday,1,0.0,Nonexistent,1.405,-1.8,93.075,No Sale
CU181310,33,High School Certificate,Community and personal service,Married,No,No,No,Outbound,145.0,May,Monday,4,0.0,Nonexistent,4.858,1.1,93.994,No Sale
CU627599,39,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Inbound,169.0,August,Friday,4,0.0,Nonexistent,4.964,1.4,93.444,No Sale
CU482924,26,Primary Education,Clerical and administrative,Single,No,No,No,Outbound,11.0,June,Friday,3,0.0,Nonexistent,4.959,1.4,94.465,No Sale
CU383787,27,High School Certificate,Community and personal service,Single,No,No,No,Outbound,144.0,May,Friday,2,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU724513,48,Bachelor Degree Level or Higher,Unemployed,Married,Yes,No,No,Inbound,279.0,March,Tuesday,1,2.0,No Sale,0.646,-1.8,93.369,Sale
CU303574,55,Primary Education,Labourer,Married,No,No,Yes,Outbound,431.0,June,Monday,1,0.0,Nonexistent,4.96,1.4,94.465,No Sale
CU670860,38,Prefer not to say,Labourer,Married,No,No,No,Inbound,618.0,July,Wednesday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU541597,35,Bachelor Degree Level or Higher,Clerical and administrative,Single,Yes,No,No,Inbound,963.0,July,Friday,2,0.0,Nonexistent,4.963,1.4,93.918,Sale
CU964286,50,High School Certificate,Technicians and Trades,Married,Yes,No,No,Inbound,229.0,December,Monday,1,1.0,No Sale,0.717,-3.0,92.713,Sale
CU470390,47,Prefer not to say,Labourer,Single,Yes,No,No,Inbound,91.0,July,Tuesday,2,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU529726,39,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,No,Inbound,85.0,August,Wednesday,14,0.0,Nonexistent,4.964,1.4,93.444,No Sale
CU670150,32,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Inbound,88.0,August,Friday,5,0.0,Nonexistent,0.869,-2.9,92.201,No Sale
CU753974,42,Bachelor Degree Level or Higher,Prefer not to say,Single,No,No,No,Inbound,366.0,July,Friday,6,0.0,Nonexistent,0.885,-1.7,94.215,Sale
CU081682,56,Primary Education,Labourer,Married,Yes,No,Yes,Inbound,560.0,July,Friday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU145289,36,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,Yes,No,Inbound,,June,Friday,1,4.0,Sale,0.748,-1.7,94.055,No Sale
CU368361,44,Primary Education,Clerical and administrative,Married,Yes,Yes,Yes,Inbound,86.0,August,Tuesday,5,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU997834,33,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,Yes,No,Inbound,217.0,July,Friday,3,0.0,Nonexistent,0.79,-1.7,94.215,Sale
CU503730,30,High School Certificate,Technicians and Trades,Single,No,No,Yes,Inbound,339.0,August,Monday,3,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU383280,54,Prefer not to say,Community and personal service,Married,No,No,No,Outbound,192.0,May,Tuesday,1,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU893784,31,High School Certificate,Clerical and administrative,Divorced,No,No,No,Outbound,246.0,May,Monday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU384515,62,Bachelor Degree Level or Higher,Retired,Married,Yes,No,No,Inbound,208.0,November,Thursday,1,6.0,Sale,1.031,-1.1,94.767,Sale
CU951652,50,Prefer not to say,Labourer,Married,No,No,No,Outbound,20.0,November,Friday,1,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU860467,45,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,No,No,Inbound,194.0,July,Wednesday,1,1.0,Sale,1.029,-2.9,92.469,No Sale
CU403335,24,Bachelor Degree Level or Higher,Student,Married,No,No,No,Outbound,139.0,May,Tuesday,3,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU394004,54,Primary Education,Labourer,Married,Yes,No,Yes,Inbound,439.0,August,Tuesday,3,0.0,Nonexistent,4.966,1.4,93.444,No Sale
CU395644,45,High School Certificate,Technicians and Trades,Married,Yes,No,No,Outbound,222.0,June,Monday,3,0.0,Nonexistent,4.961,1.4,94.465,No Sale
CU036855,32,Primary Education,Labourer,Married,Yes,Yes,No,Inbound,482.0,April,Friday,2,0.0,Nonexistent,1.479,-1.8,93.075,Sale
CU673206,50,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,No,Inbound,830.0,July,Monday,5,0.0,Nonexistent,4.96,1.4,93.918,Sale
CU440570,29,High School Certificate,Unemployed,Divorced,No,No,No,Inbound,181.0,October,Monday,2,0.0,Nonexistent,0.743,-3.4,92.431,No Sale
CU995791,25,High School Certificate,Community and personal service,Single,No,Yes,No,Outbound,729.0,June,Wednesday,2,0.0,Nonexistent,4.864,1.4,94.465,No Sale
CU420459,49,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,Yes,Outbound,79.0,May,Tuesday,1,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU806853,46,Bachelor Degree Level or Higher,Manager,Married,No,No,No,Inbound,123.0,May,Monday,2,0.0,Nonexistent,1.299,-1.8,92.893,No Sale
CU342143,37,Primary Education,Labourer,Married,No,No,Yes,Outbound,124.0,June,Friday,2,0.0,Nonexistent,4.947,1.4,94.465,No Sale
CU502101,49,Graduate Diploma and Graduate Certificate,Entrepreneur,Married,No,No,Yes,Inbound,132.0,November,Tuesday,3,0.0,Nonexistent,4.153,-0.1,93.2,No Sale
CU718427,21,Primary Education,Student,Single,No,No,No,Outbound,5.0,July,Thursday,1,0.0,Nonexistent,0.884,-1.7,94.215,No Sale
CU971702,30,High School Certificate,Housekeeper,Married,Yes,No,Yes,Outbound,67.0,May,Friday,13,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU697096,34,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,Yes,No,No,Inbound,93.0,November,Monday,1,1.0,No Sale,0.714,-3.4,92.649,No Sale
CU723685,42,Bachelor Degree Level or Higher,Technicians and Trades,Divorced,No,No,No,Inbound,221.0,July,Friday,2,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU052617,60,Primary Education,Labourer,Married,Yes,No,No,Inbound,272.0,May,Monday,2,2.0,Sale,0.685,-1.8,93.876,Sale
CU653665,49,Prefer not to say,Technicians and Trades,Divorced,Yes,No,No,Inbound,168.0,October,Thursday,1,1.0,Sale,0.754,-3.4,92.431,No Sale
CU798377,32,Bachelor Degree Level or Higher,Technicians and Trades,Single,Yes,No,No,Inbound,100.0,July,Thursday,1,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU191857,27,Bachelor Degree Level or Higher,Community and personal service,Single,Yes,No,No,Inbound,201.0,April,Thursday,1,0.0,Nonexistent,1.41,-1.8,93.075,No Sale
CU194689,73,Primary Education,Retired,Married,No,No,No,Inbound,453.0,August,Friday,1,0.0,Nonexistent,0.881,-2.9,92.201,Sale
CU478694,30,Graduate Diploma and Graduate Certificate,Technicians and Trades,Single,No,No,No,Inbound,706.0,September,Tuesday,1,1.0,Sale,0.877,-1.1,94.199,No Sale
CU753871,39,Bachelor Degree Level or Higher,Manager,Married,No,No,No,Outbound,129.0,June,Wednesday,3,0.0,Nonexistent,4.959,1.4,94.465,No Sale
CU742586,50,Bachelor Degree Level or Higher,Entrepreneur,Married,No,No,No,Inbound,48.0,November,Friday,1,1.0,No Sale,4.021,-0.1,93.2,No Sale
CU299790,40,Primary Education,Clerical and administrative,Single,Yes,No,No,Inbound,356.0,May,Thursday,1,3.0,Sale,0.683,-1.8,93.876,Sale
CU563710,55,Primary Education,Prefer not to say,Married,No,Yes,No,Inbound,185.0,July,Thursday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU101469,28,High School Certificate,Clerical and administrative,Single,No,No,Yes,Inbound,1391.0,May,Thursday,2,0.0,Nonexistent,1.327,-1.8,92.893,Sale
CU624515,32,,Technicians and Trades,Single,No,No,No,Outbound,443.0,June,Monday,2,0.0,Nonexistent,4.961,1.4,94.465,No Sale
CU254567,34,Bachelor Degree Level or Higher,Technicians and Trades,Married,No,No,No,Inbound,153.0,July,Thursday,3,0.0,Nonexistent,4.968,1.4,93.918,No Sale
CU818895,24,Primary Education,Manager,Married,No,No,No,Outbound,127.0,July,Wednesday,11,0.0,Nonexistent,4.957,1.4,93.918,No Sale
CU795952,27,Bachelor Degree Level or Higher,Community and personal service,Married,Yes,No,No,Inbound,445.0,May,Tuesday,1,0.0,Nonexistent,1.266,-1.8,92.893,Sale
CU821863,32,High School Certificate,Labourer,Single,No,No,No,Inbound,361.0,November,Wednesday,1,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU739166,59,Bachelor Degree Level or Higher,Manager,Married,Yes,No,No,Inbound,239.0,August,Wednesday,1,0.0,Nonexistent,4.964,1.4,93.444,No Sale
CU317946,44,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,No,No,Inbound,102.0,August,Tuesday,1,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU979757,40,Primary Education,Labourer,Married,No,No,Yes,Outbound,144.0,May,Thursday,5,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU878318,50,Bachelor Degree Level or Higher,Manager,Divorced,No,No,Yes,Outbound,475.0,April,Monday,6,1.0,No Sale,1.466,-1.8,93.075,Sale
CU035881,41,High School Certificate,Clerical and administrative,Divorced,No,No,No,Inbound,471.0,April,Friday,1,0.0,Nonexistent,1.405,-1.8,93.075,No Sale
CU330639,35,Primary Education,Clerical and administrative,Single,Yes,No,No,Outbound,38.0,May,Tuesday,6,0.0,Nonexistent,1.291,-1.8,92.893,No Sale
CU412109,35,Primary Education,Clerical and administrative,Single,No,No,Yes,Outbound,95.0,May,Monday,3,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU477932,35,Primary Education,Labourer,Married,No,No,No,Inbound,127.0,May,Monday,5,0.0,Nonexistent,1.299,-1.8,92.893,No Sale
CU433806,29,High School Certificate,Clerical and administrative,Single,No,No,No,Outbound,283.0,June,Wednesday,1,0.0,Nonexistent,4.864,1.4,94.465,No Sale
CU962399,53,Bachelor Degree Level or Higher,Technicians and Trades,Divorced,No,No,No,Inbound,705.0,June,Wednesday,1,1.0,No Sale,1.26,-2.9,92.963,Sale
CU303163,50,High School Certificate,Retired,Divorced,Yes,No,No,Inbound,691.0,November,Thursday,1,0.0,Nonexistent,4.076,-0.1,93.2,Sale
CU341167,34,Primary Education,Labourer,Married,No,No,Yes,Inbound,728.0,May,Thursday,2,0.0,Nonexistent,1.327,-1.8,92.893,No Sale
CU126398,45,High School Certificate,Self-employed,Married,Yes,No,No,Inbound,21.0,May,Thursday,2,0.0,Nonexistent,1.266,-1.8,92.893,No Sale
CU332372,58,Bachelor Degree Level or Higher,Manager,Divorced,No,No,No,Outbound,139.0,November,Wednesday,1,0.0,Nonexistent,4.286,-0.1,93.2,Sale
CU098635,45,High School Certificate,Unemployed,Married,No,No,Yes,Outbound,120.0,May,Monday,2,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU764288,37,Bachelor Degree Level or Higher,Unemployed,Single,Yes,Yes,No,Inbound,314.0,July,Wednesday,1,2.0,Sale,0.881,-1.7,94.215,Sale
CU471093,43,High School Certificate,Clerical and administrative,Married,Yes,No,Yes,Inbound,288.0,June,Monday,1,0.0,Nonexistent,1.266,-2.9,92.963,No Sale
CU595430,41,High School Certificate,Community and personal service,Single,Yes,No,Yes,Inbound,125.0,November,Thursday,3,0.0,Nonexistent,4.076,-0.1,93.2,No Sale
CU620858,30,Bachelor Degree Level or Higher,Clerical and administrative,Single,Yes,Yes,No,Inbound,98.0,November,Tuesday,2,0.0,Nonexistent,0.715,-3.4,92.649,No Sale
CU059029,86,Primary Education,Retired,Married,Yes,No,No,Inbound,288.0,September,Tuesday,3,0.0,Nonexistent,0.881,-1.1,94.199,Sale
